kind,id,etag,email,name,directMembersCount,description,adminCreated,nonEditableAliases,aliases
admin#directory#group,034g0dwd1c0o5ls,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/0gvCCgs3oOdZBZF0WglXqXkio88""",kango-movie_dxa-quick@919.jp,kango-movie_dxa-quick,4,,True,"['kango-movie_dxa-quick@919.jp.test-google-a.com', 'kango-movie_dxa-quick@g.919.jp', 'kango-movie_dxa-quick@g.919.co.jp', 'kango-movie_dxa-quick@kango-roo.com']",
admin#directory#group,01302m92326bo87,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/tLRuowLPFbVGKnkYsNIePN8eU0c""",kango-point@919.jp,紹介部_kango-point,5,,True,"['kango-point@919.jp.test-google-a.com', 'kango-point@g.919.jp', 'kango-point@g.919.co.jp', 'kango-point@kango-roo.com']",
admin#directory#group,00tyjcwt3dekkio,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/0rUD2bv2i-EXhs3p3QB5gca-pFw""",kango-refusal@919.jp,紹介部_kango-refusal,6,,True,"['kango-refusal@919.jp.test-google-a.com', 'kango-refusal@g.919.jp', 'kango-refusal@g.919.co.jp', 'kango-refusal@kango-roo.com']",
admin#directory#group,02jxsxqh4hewrfu,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/UJMX0rBSFy6ySjYKs5tDSvNkP7U""",kango-roo@919.jp,紹介部_kango-roo,4,,True,"['kango-roo@919.jp.test-google-a.com', 'kango-roo@g.919.jp', 'kango-roo@g.919.co.jp', 'kango-roo@kango-roo.com']",
admin#directory#group,03s49zyc1k6v53d,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/sqJ3p1OZnt9J0xHaBrHcSMYJHFs""",kango-stop@919.jp,紹介部_kango-stop,5,,True,"['kango-stop@919.jp.test-google-a.com', 'kango-stop@g.919.jp', 'kango-stop@g.919.co.jp', 'kango-stop@kango-roo.com']",
admin#directory#group,04d34og83o2kv4q,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/O27-EAX_3wTYrLWkMZtoQ1oAR5M""",kangoroo-applicant@919.jp,紹介部_kangoroo-applicant@919.jp,10,紹介部M事業アプリカント送付用,True,"['kangoroo-applicant@g.919.co.jp', 'kangoroo-applicant@919.jp.test-google-a.com', 'kangoroo-applicant@g.919.jp', 'kangoroo-applicant@kango-roo.com']",
admin#directory#group,02et92p02q54y5s,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/vq2tyEoFwUXOg-OquarSWk97tko""",kangoroo-en@919.jp,紹介部_kangoroo-en,16,,True,"['kangoroo-en@919.jp.test-google-a.com', 'kangoroo-en@g.919.jp', 'kangoroo-en@g.919.co.jp', 'kangoroo-en@kango-roo.com']",
admin#directory#group,02afmg280ii2fx8,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/Xs0ScMfqarNXDhhoCoJ8Z-d7oCQ""",kangoroo-osk@919.jp,紹介部_kangoroo-osk,12,,True,"['kangoroo-osk@919.jp.test-google-a.com', 'kangoroo-osk@g.919.jp', 'kangoroo-osk@g.919.co.jp', 'kangoroo-osk@kango-roo.com']",
admin#directory#group,0184mhaj1b1c9ny,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/BFySvqzDngL56i0d3OAqpL_nJ4w""",kangoroo@919.jp,紹介部_kangoroo,189,,True,"['kangoroo@919.jp.test-google-a.com', 'kangoroo@g.919.jp', 'kangoroo@g.919.co.jp', 'kangoroo@kango-roo.com']",
admin#directory#group,02bn6wsx0kq5yk4,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/04EPBZGpt26B05I13wOAGgfxLso""",kanjo@919.jp,勘定奉行利用者,23,,True,"['kanjo@g.919.jp', 'kanjo@g.919.co.jp', 'kanjo@919.jp.test-google-a.com', 'kanjo@kango-roo.com']",
admin#directory#group,00lnxbz92jqgj1y,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/AAx4xfzS9CSwTBA-5yoVXWoiODA""",kanri@919.jp,管理系部門,11,管理系部門,True,"['kanri@919.jp.test-google-a.com', 'kanri@g.919.jp', 'kanri@g.919.co.jp', 'kanri@kango-roo.com']",
admin#directory#group,00lnxbz91gvbj7n,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/H2UAOoWgAsWkTUuSBfQAfoSpj88""",kansai-genki-info@919.jp,関西元気 info,1,,True,"['kansai-genki-info@919.jp.test-google-a.com', 'kansai-genki-info@g.919.jp', 'kansai-genki-info@g.919.co.jp', 'kansai-genki-info@kango-roo.com']",
admin#directory#group,01gf8i833p8axnu,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/khGGqjAHrNgVupfwB1ty4FqxSH0""",kansai-genki-nakagawa@919.jp,関西元気,1,,True,"['kansai-genki-nakagawa@919.jp.test-google-a.com', 'kansai-genki-nakagawa@g.919.jp', 'kansai-genki-nakagawa@g.919.co.jp', 'kansai-genki-nakagawa@kango-roo.com']",
admin#directory#group,00kgcv8k1o213it,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/Hr3-I-6mCzrKPgMvxHK-9Mqi-tE""",kcc@919.jp,カラフルカンパニー,3,ケー・シー・シー社員だが、919.jpアドレスを持っている人,True,"['kcc@919.jp.test-google-a.com', 'kcc@g.919.jp', 'kcc@g.919.co.jp', 'kcc@kango-roo.com']",
admin#directory#group,036ei31r0sbxq90,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/-Ljn9G7LcI_C2gAZgDlgODgHD98""",keiei@919.jp,経営戦略室,6,経営戦略室,True,"['keiei@919.jp.test-google-a.com', 'keiei@g.919.jp', 'keiei@g.919.co.jp', 'keiei@kango-roo.com']",
admin#directory#group,02zbgiuw30tllyq,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/mVU1y5WXDmkjpmpOkCaSsT15mBA""",keiri@919.jp,経理課,2,経理課,True,"['keiri@919.jp.test-google-a.com', 'keiri@g.919.jp', 'keiri@g.919.co.jp', 'keiri@kango-roo.com']",
admin#directory#group,03x8tuzt1w7mg1c,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/BOb6XfI1tk0EzzqpOUKtlW5dW_o""",kencareer@919.jp,kencareer,4,,True,"['kencareer@919.jp.test-google-a.com', 'kencareer@g.919.jp', 'kencareer@g.919.co.jp', 'kencareer@kango-roo.com']",
admin#directory#group,00pkwqa11lvani0,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/KEfkDS2Xx4fJmMGWoWqrdJBBGWI""",kfc-team@919.jp,KFC様　求人専用アドレス,4,,True,"['kfc-team@g.919.jp', 'kfc-team@g.919.co.jp', 'kfc-team@919.jp.test-google-a.com', 'kfc-team@kango-roo.com']",
admin#directory#group,00lnxbz911w77zc,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/Z9orUXz7RO-F0qqzjT0k4gEB6IE""",kjob-ngy@919.jp,紹介部_kjob-ngy,23,,True,"['kjob-ngy@919.jp.test-google-a.com', 'kjob-ngy@g.919.jp', 'kjob-ngy@g.919.co.jp', 'kjob-ngy@kango-roo.com']",
admin#directory#group,01baon6m178rh1i,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/BgIc1I_jYMpDmyNYSIL3ZdPuo3U""",kjob-osk@919.jp,紹介部_kjob-osk,49,,True,"['kjob-osk@919.jp.test-google-a.com', 'kjob-osk@g.919.jp', 'kjob-osk@g.919.co.jp', 'kjob-osk@kango-roo.com']",
admin#directory#group,030j0zll0wpilnl,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/HpSW24d7WT4E_ub5r8t53WqOnAI""",kjob-tky@919.jp,紹介部_kjob-tky,131,,True,"['kjob-tky@919.jp.test-google-a.com', 'kjob-tky@g.919.jp', 'kjob-tky@g.919.co.jp', 'kjob-tky@kango-roo.com']",
admin#directory#group,01y810tw32x23tl,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/UKUYzLABEgST0niIN8BCcyR_rok""",ksx@919.jp,KSx編集部,4,,True,"['ksx@g.919.jp', 'ksx@g.919.co.jp', 'ksx@919.jp.test-google-a.com', 'ksx@kango-roo.com']",
admin#directory#group,02grqrue1ksp6yo,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/dLM84P0ubNEVuueWb6_zGzLONoI""",lifescience@919.jp,紹介部_lifescience,2,,True,"['lifescience@919.jp.test-google-a.com', 'lifescience@g.919.jp', 'lifescience@g.919.co.jp', 'lifescience@kango-roo.com']",
admin#directory#group,00xvir7l1smyep7,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/HMZem8d3O9SOti7zCXuhqEQxUlg""",m-advertisement@919.jp,M-advertisement,12,,True,"['M-advertisement@919.jp.test-google-a.com', 'M-advertisement@g.919.jp', 'M-advertisement@g.919.co.jp', 'M-advertisement@kango-roo.com']",
admin#directory#group,03q5sasy1s9he3i,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/Ee-wHqa2zMjoDqybFAVlhOmQ91k""",m-co-ngy@919.jp,紹介部_m-co-ngy,5,紹介部名古屋COへの連絡用,True,"['m-co-ngy@g.919.jp', 'm-co-ngy@g.919.co.jp', 'm-co-ngy@919.jp.test-google-a.com', 'm-co-ngy@kango-roo.com']",
admin#directory#group,03tbugp116rlsk1,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/uCJ6poYIoi2CfKZ_2RXQdloVONM""",m-co-tky@919.jp,紹介部_m-co-tky,30,紹介部東京COへの連絡用,True,"['m-co-tky@g.919.jp', 'm-co-tky@g.919.co.jp', 'm-co-tky@919.jp.test-google-a.com', 'm-co-tky@kango-roo.com']",
admin#directory#group,03ep43zb2ccj8v2,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/YkGYbRJH2p3RDUFgOmvGHvNfdW4""",m-entry@919.jp,紹介部_m-entry,191,,True,"['m-entry@919.jp.test-google-a.com', 'm-entry@g.919.jp', 'm-entry@g.919.co.jp', 'm-entry@kango-roo.com']",
admin#directory#group,01qoc8b1182tcfp,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/ojqm0MaXsMKe67ivhm8dH5pdxcE""",m-info@919.jp,紹介部_m-info,194,,True,"['m-info@919.jp.test-google-a.com', 'm-info@g.919.jp', 'm-info@g.919.co.jp', 'm-info@kango-roo.com']",
admin#directory#group,03x8tuzt46urh5p,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/xrObO6y-sBSMGA3jz1rsjnQLcmI""",m-mgr@919.jp,紹介部_m-mgr,12,紹介部Mマネージャーへの連絡用,True,"['m-mgr@g.919.jp', 'm-mgr@g.919.co.jp', 'm-mgr@919.jp.test-google-a.com', 'm-mgr@kango-roo.com']",
admin#directory#group,00xvir7l1wb3c5i,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/8cjtWnWggQwjRd6KMSkrTitL6DU""",m-ngy-aichi@919.jp,愛知,8,rakumo階層表示用に作成(2018-01-15),True,"['m-ngy-aichi@g.919.co.jp', 'm-ngy-aichi@919.jp.test-google-a.com', 'm-ngy-aichi@g.919.jp', 'm-ngy-aichi@kango-roo.com']",
admin#directory#group,032hioqz0jh6vxq,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/DaRa7lV3QHPM5SIcXdL_MzpyhQk""",m-ngy-co@919.jp,名古屋紹介コーディネーター,4,rakumo階層表示用に作成(2018-01-15),True,"['m-ngy-co@919.jp.test-google-a.com', 'm-ngy-co@g.919.co.jp', 'm-ngy-co@g.919.jp', 'm-ngy-co@kango-roo.com']",
admin#directory#group,00gjdgxs47jns7f,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/YuPC_qXRs2uwhsbu18zk0AdCtfc""",m-ngy-gifumie@919.jp,岐阜三重,4,rakumo階層表示用に作成(2018-01-15),True,"['m-ngy-gifumie@kango-roo.com', 'm-ngy-gifumie@919.jp.test-google-a.com', 'm-ngy-gifumie@g.919.co.jp', 'm-ngy-gifumie@g.919.jp']",
admin#directory#group,01664s5543jzojk,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/dPhqpDxsAXS-p4M7_S8CrLInuw0""",m-ngy-shizuoka@919.jp,静岡,4,rakumo階層表示用に作成(2018-01-15),True,"['m-ngy-shizuoka@g.919.jp', 'm-ngy-shizuoka@919.jp.test-google-a.com', 'm-ngy-shizuoka@g.919.co.jp', 'm-ngy-shizuoka@kango-roo.com']",
admin#directory#group,046r0co21m7zzq4,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/X2AenvLAQ2PDKAHlt9J0_MtU-AI""",m-ngy@919.jp,名古屋紹介部_M事業,22,名古屋M事業メンバー全員,True,"['m-ngy@g.919.jp', 'm-ngy@g.919.co.jp', 'm-ngy@919.jp.test-google-a.com', 'm-ngy@kango-roo.com']",
admin#directory#group,01yyy98l1ua40wy,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/TciHC61TqFFzYTg4REC4QEY8dJ4""",m-osk-co@919.jp,大阪紹介コーディネーター,12,rakumo階層表示用に作成(2018-01-15),True,"['m-osk-co@g.919.co.jp', 'm-osk-co@919.jp.test-google-a.com', 'm-osk-co@g.919.jp', 'm-osk-co@kango-roo.com']",
admin#directory#group,023ckvvd0i82b6f,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/QB5xIaHj62lFr-bFQ4yDQbNeOtA""",m-osk-dispatch@919.jp,大阪派遣,4,rakumo階層表示用に作成(2018-01-15),True,"['m-osk-dispatch@919.jp.test-google-a.com', 'm-osk-dispatch@g.919.co.jp', 'm-osk-dispatch@g.919.jp', 'm-osk-dispatch@kango-roo.com']",
admin#directory#group,045jfvxd0k2zkvk,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/dqPcecY-Or_dANUufzBn8jyH2zs""",m-osk-hyg-co@919.jp,兵庫CO,2,rakumo階層表示用に作成(2018-01-15),True,"['m-osk-hyg-co@kango-roo.com', 'm-osk-hyg-co@919.jp.test-google-a.com', 'm-osk-hyg-co@g.919.co.jp', 'm-osk-hyg-co@g.919.jp']",
admin#directory#group,039kk8xu2y9c5zn,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/GD8umNigFwd2YX7ulPdW0MKxCJw""",m-osk-hyg@919.jp,兵庫,10,rakumo階層表示用に作成(2018-01-15),True,"['m-osk-hyg@kango-roo.com', 'm-osk-hyg@919.jp.test-google-a.com', 'm-osk-hyg@g.919.co.jp', 'm-osk-hyg@g.919.jp']",
admin#directory#group,03s49zyc0rfnkbx,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/-nOuYJUmFLFXPkx-podrSs3EI00""",m-osk-kunit@919.jp,京阪ユニット,10,rakumo階層表示用に作成(2018-01-15),True,"['m-osk-kunit@919.jp.test-google-a.com', 'm-osk-kunit@g.919.co.jp', 'm-osk-kunit@g.919.jp', 'm-osk-kunit@kango-roo.com']",
admin#directory#group,00nmf14n2676k35,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/ulcCm0fl4IqyVQ1RfDOHRVQJTkw""",m-osk-osk-co@919.jp,大阪CO,8,rakumo階層表示用に作成(2018-01-15),True,"['m-osk-osk-co@g.919.jp', 'm-osk-osk-co@919.jp.test-google-a.com', 'm-osk-osk-co@g.919.co.jp', 'm-osk-osk-co@kango-roo.com']",
admin#directory#group,014ykbeg0sstna9,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/o6WMuM_AIzhWTBI6S72WBbS4zX8""",m-osk-osk@919.jp,大阪,28,rakumo階層表示用に作成(2018-01-15),True,"['m-osk-osk@kango-roo.com', 'm-osk-osk@919.jp.test-google-a.com', 'm-osk-osk@g.919.co.jp', 'm-osk-osk@g.919.jp']",
admin#directory#group,025b2l0r1lm922h,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/CzHoUdSC0ru_x3uFCQ_AYf17ZNA""",m-osk-ounit@919.jp,大阪ユニット,16,rakumo階層表示用に作成(2018-01-15),True,"['m-osk-ounit@g.919.jp', 'm-osk-ounit@919.jp.test-google-a.com', 'm-osk-ounit@g.919.co.jp', 'm-osk-ounit@kango-roo.com']",
admin#directory#group,02koq6563k4jy1a,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/XyTDzRSs9wsVfizlff_s2g51Noc""",m-osk@919.jp,大阪紹介部_M事業,57,,True,"['m-osk@919.jp.test-google-a.com', 'm-osk@g.919.jp', 'm-osk@g.919.co.jp', 'm-osk@kango-roo.com']",
admin#directory#group,03mzq4wv0mpotw3,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/XiRRHd86f4bR7AiPC42W7iKxWrE""",m-siteadmin@919.jp,m-siteadmin,6,,True,"['m-siteadmin@919.jp.test-google-a.com', 'm-siteadmin@g.919.jp', 'm-siteadmin@g.919.co.jp', 'm-siteadmin@kango-roo.com']",
admin#directory#group,02y3w2473im5mso,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/6rm8S3w6wQrjaDWYTyOLXRVhP-0""",m-tky-chiba-co@919.jp,千葉CO,3,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-chiba-co@g.919.co.jp', 'm-tky-chiba-co@919.jp.test-google-a.com', 'm-tky-chiba-co@g.919.jp', 'm-tky-chiba-co@kango-roo.com']",
admin#directory#group,00z337ya2hewtoh,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/-qiSxz4D_Pr04SuCSxEL1maGPTo""",m-tky-chiba@919.jp,千葉,11,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-chiba@g.919.co.jp', 'm-tky-chiba@919.jp.test-google-a.com', 'm-tky-chiba@g.919.jp', 'm-tky-chiba@kango-roo.com']",
admin#directory#group,04i7ojhp1ktas47,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/mBzRPPAPCVbe-80v-nGRY5x-Q3Y""",m-tky-co@919.jp,東京紹介コーディネーター,38,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-co@919.jp.test-google-a.com', 'm-tky-co@g.919.co.jp', 'm-tky-co@g.919.jp', 'm-tky-co@kango-roo.com']",
admin#directory#group,02jxsxqh15j2xtx,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/-WQ_-oLCQtPp-6UYbzEHcf36Pzk""",m-tky-da-co@919.jp,遠隔地CO,3,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-da-co@919.jp.test-google-a.com', 'm-tky-da-co@g.919.co.jp', 'm-tky-da-co@g.919.jp', 'm-tky-da-co@kango-roo.com']",
admin#directory#group,043ky6rz0tc8gqx,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/r81YvdRtF3Tufv3t0HOsqqzTFI8""",m-tky-da-parttime@919.jp,遠隔地(内定者アルバイト),2,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-da-parttime@919.jp.test-google-a.com', 'm-tky-da-parttime@g.919.co.jp', 'm-tky-da-parttime@g.919.jp', 'm-tky-da-parttime@kango-roo.com']",
admin#directory#group,00meukdy2qhod39,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/gjw5xofNXoLu3PV5A0rzZ4zgVOI""",m-tky-da@919.jp,遠隔地,22,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-da@kango-roo.com', 'm-tky-da@919.jp.test-google-a.com', 'm-tky-da@g.919.co.jp', 'm-tky-da@g.919.jp']",
admin#directory#group,00ihv6361npz3y4,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/55OnwsnYgRNeaGapsoQz4eoZfoY""",m-tky-dispatch-co@919.jp,派遣CO,4,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-dispatch-co@919.jp.test-google-a.com', 'm-tky-dispatch-co@g.919.co.jp', 'm-tky-dispatch-co@g.919.jp', 'm-tky-dispatch-co@kango-roo.com']",
admin#directory#group,01302m921sx732f,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/xOat5TFGIqaHT2-afrv3aELzK8g""",m-tky-dispatch@919.jp,東京派遣,15,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-dispatch@919.jp.test-google-a.com', 'm-tky-dispatch@g.919.co.jp', 'm-tky-dispatch@g.919.jp', 'm-tky-dispatch@kango-roo.com']",
admin#directory#group,049x2ik544lusfi,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/Sk4fS5JO7GdegcPa_uyCl11qwjA""",m-tky-east-co@919.jp,東京東CO,4,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-east-co@kango-roo.com', 'm-tky-east-co@919.jp.test-google-a.com', 'm-tky-east-co@g.919.co.jp', 'm-tky-east-co@g.919.jp']",
admin#directory#group,023ckvvd32dhjda,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/Y35_9aQWwNmsS430fnwg5Q8GB4U""",m-tky-east-kaigo-co@919.jp,東京東介護CO,4,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-east-kaigo-co@g.919.jp', 'm-tky-east-kaigo-co@919.jp.test-google-a.com', 'm-tky-east-kaigo-co@g.919.co.jp', 'm-tky-east-kaigo-co@kango-roo.com']",
admin#directory#group,0184mhaj3al3zo4,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/cNZ_1gdTgv0-eu-zk8UQLQGuO48""",m-tky-east-kaigo@919.jp,東京東介護,15,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-east-kaigo@g.919.jp', 'm-tky-east-kaigo@919.jp.test-google-a.com', 'm-tky-east-kaigo@g.919.co.jp', 'm-tky-east-kaigo@kango-roo.com']",
admin#directory#group,037m2jsg2k3zgjk,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/9pJLSDPOjtLokzqbKyECm7wEzMo""",m-tky-east@919.jp,東京東,14,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-east@g.919.co.jp', 'm-tky-east@919.jp.test-google-a.com', 'm-tky-east@g.919.jp', 'm-tky-east@kango-roo.com']",
admin#directory#group,03hv69ve46fpddg,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/ow_7GCb2KWaPzBeTcYSLhjoNf1Q""",m-tky-kanagawa-co@919.jp,神奈川CO,5,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-kanagawa-co@919.jp.test-google-a.com', 'm-tky-kanagawa-co@g.919.co.jp', 'm-tky-kanagawa-co@g.919.jp', 'm-tky-kanagawa-co@kango-roo.com']",
admin#directory#group,0279ka651qktwz9,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/FT35frjpi5wHyumP7-VUmib5m4o""",m-tky-kanagawa@919.jp,神奈川,21,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-kanagawa@kango-roo.com', 'm-tky-kanagawa@919.jp.test-google-a.com', 'm-tky-kanagawa@g.919.co.jp', 'm-tky-kanagawa@g.919.jp']",
admin#directory#group,032hioqz4bsbuit,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/hJeMacctWUoTXhTYNLlYTvjusq4""",m-tky-manager@919.jp,東京Mマネージャー,10,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-manager@kango-roo.com', 'm-tky-manager@919.jp.test-google-a.com', 'm-tky-manager@g.919.co.jp', 'm-tky-manager@g.919.jp']",
admin#directory#group,02250f4o2rgvhqr,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/DFmln771Kwd2iefSqGmd51fkhII""",m-tky-saitama-co@919.jp,埼玉CO,4,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-saitama-co@919.jp.test-google-a.com', 'm-tky-saitama-co@g.919.co.jp', 'm-tky-saitama-co@g.919.jp', 'm-tky-saitama-co@kango-roo.com']",
admin#directory#group,02koq65632wc8il,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/hIuaRdPR8qJO6f0d40C15e3UG9Q""",m-tky-saitama@919.jp,埼玉,13,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-saitama@919.jp.test-google-a.com', 'm-tky-saitama@g.919.co.jp', 'm-tky-saitama@g.919.jp', 'm-tky-saitama@kango-roo.com']",
admin#directory#group,04iylrwe2h0gzpk,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/7z3nF0qQ1UproygE7T7LWPomFFY""",m-tky-west-co@919.jp,東京西CO,3,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-west-co@kango-roo.com', 'm-tky-west-co@919.jp.test-google-a.com', 'm-tky-west-co@g.919.co.jp', 'm-tky-west-co@g.919.jp']",
admin#directory#group,01302m924ejotvc,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/C4c_T96d6UwSxE_xszvWr1UYaTA""",m-tky-west@919.jp,東京西,11,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-west@g.919.jp', 'm-tky-west@919.jp.test-google-a.com', 'm-tky-west@g.919.co.jp', 'm-tky-west@kango-roo.com']",
admin#directory#group,03o7alnk3mbdex0,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/oOIz8Go4rh1AICuUzLHrBwcSAUc""",m-tky-yokohama-co@919.jp,新横浜CO,3,rakumo階層表示用に作成(2018-01-15),True,"['m-tky-yokohama-co@919.jp.test-google-a.com', 'm-tky-yokohama-co@g.919.co.jp', 'm-tky-yokohama-co@g.919.jp', 'm-tky-yokohama-co@kango-roo.com']",
admin#directory#group,01yyy98l0k8e5c8,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/E1w5OKVj9S6psf8prWSI-unZGaA""",m-tky@919.jp,東京紹介部_M事業,122,,True,"['m-tky@919.jp.test-google-a.com', 'm-tky@g.919.jp', 'm-tky@g.919.co.jp', 'm-tky@kango-roo.com']",
admin#directory#group,02jxsxqh4kdxxhx,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/WcMQ0uM8ZJS2KIdBd_AjXJswcXI""",managers@919.jp,システム関連情報告知用マネージャ,8,システム関連告知用マネージャアドレスリスト,True,"['managers@919.jp.test-google-a.com', 'managers@g.919.jp', 'managers@g.919.co.jp', 'managers@kango-roo.com']",
admin#directory#group,01yyy98l2r0nkkb,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/QCytJYxSj-11X6X_bnezBWlWbFM""",market-planning@919.jp,紹介部_market-planning,64,,True,"['market-planning@919.jp.test-google-a.com', 'market-planning@g.919.jp', 'market-planning@g.919.co.jp', 'market-planning@kango-roo.com']",
admin#directory#group,01664s553rtvj87,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/5tr9kmuxgy2AKI5Bvzw5iyvlnlw""",market-tky@919.jp,東京紹介部_マーケット企画部,78,,True,"['market-tky@919.jp.test-google-a.com', 'market-tky@g.919.jp', 'market-tky@g.919.co.jp', 'market-tky@kango-roo.com']",
admin#directory#group,02grqrue18uevxf,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/mJ1NeKIgEe6wxSWXe-FoUF9LPl4""",market-website@919.jp,紹介部_market-website,5,現場からサイト担当者への新規依頼用。マーケット企画課利用。,True,"['market-website@g.919.jp', 'market-website@g.919.co.jp', 'market-website@919.jp.test-google-a.com', 'market-website@kango-roo.com']",
admin#directory#group,03oy7u292q8mfo4,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/-nG3LCJGVyn-t94e3AsTPnynIOI""",mcat@919.jp,mcat,13,,True,"['mcat@919.jp.test-google-a.com', 'mcat@g.919.jp', 'mcat@g.919.co.jp', 'mcat@kango-roo.com']",
admin#directory#group,02afmg2811zolb3,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/dGapDsPLoEFjYgB6Rw5k_yLrGbM""",medical@919.co.jp,紹介部_medical,46,,True,"['medical@919.jp.test-google-a.com', 'medical@g.919.co.jp', 'medical@g.919.jp', 'medical@kango-roo.com']",['medical@919.jp']
